#,"Date Time, GMT-08:00","Temp, °F (LGR S/N: 21901549, SEN S/N: 21895908, LBL: Temp)","RH, % (LGR S/N: 21901549, SEN S/N: 21895908, LBL: RH)","Water Content, m³/m³ (LGR S/N: 21901549, SEN S/N: 21900338, LBL: Water Content)","Solar Radiation, W/m² (LGR S/N: 21901549, SEN S/N: 21903641, LBL: Solar Radiation)","Wind Speed, mph (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Gust Speed)","Wind Direction, ø (LGR S/N: 21901549, SEN S/N: 21907852, LBL: Wind Direction)","Rain, in (LGR S/N: 21901549, SEN S/N: 21907471, LBL: Rain)"
2237,3/31/2024 21:24,49.242,98.085,0.4088,0.6,0,0.74,117.9,0
2238,3/31/2024 21:39,49.167,98.195,0.4088,0.6,0,0.74,117.9,0
2239,3/31/2024 21:54,49.012,98.169,0.4081,0.6,0,0.74,117.9,0
2240,3/31/2024 22:09,48.857,98.177,0.4081,0.6,0,1.5,189.5,0
2241,3/31/2024 22:24,48.625,98.018,0.4081,0.6,0,1.5,240.1,0
2242,3/31/2024 22:39,48.625,98.254,0.4074,0.6,0,0.74,279.4,0
2243,3/31/2024 22:54,48.625,97.462,0.4074,0.6,0.74,2.24,9.8,0
2244,3/31/2024 23:09,48.664,98.041,0.4069,0.6,0,0.74,59,0
2245,3/31/2024 23:24,48.587,98.21,0.4069,0.6,0,0.74,59,0
2246,3/31/2024 23:39,48.587,98.383,0.4069,0.6,0,0.74,59,0
2247,3/31/2024 23:54,48.432,98.35,0.4062,0.6,0,0.74,61.8,0
2248,4/1/2024 0:09,48.277,98.283,0.4062,0.6,0,1.5,66,0
2249,4/1/2024 0:24,48.24,98.199,0.4055,0.6,0,1.5,73,0
2250,4/1/2024 0:39,48.24,98.273,0.4055,0.6,0,0.74,80,0
2251,4/1/2024 0:54,48.162,98.279,0.4055,0.6,0,0.74,77.2,0
2252,4/1/2024 1:09,48.085,98.47,0.4048,0.6,0,0.74,75.8,0
2253,4/1/2024 1:24,48.085,98.622,0.4048,0.6,0,0,75.8,0
2254,4/1/2024 1:39,48.085,98.654,0.4048,0.6,0,1.5,73,0
2255,4/1/2024 1:54,48.162,98.666,0.4048,0.6,0,1.5,49.1,0
2256,4/1/2024 2:09,48.24,98.52,0.4041,0.6,0,2.24,8.4,0
2257,4/1/2024 2:24,47.853,98.437,0.4041,0.6,0,0.74,355.2,0
2258,4/1/2024 2:39,47.428,98.332,0.4041,0.6,0,0.74,36.5,0
2259,4/1/2024 2:54,47.003,98.14,0.4041,0.6,0,1.5,36.5,0
2260,4/1/2024 3:09,46.656,98.146,0.4036,0.6,0.74,1.5,25.3,0
2261,4/1/2024 3:24,46.386,98.27,0.4041,0.6,0,0.74,25.3,0
2262,4/1/2024 3:39,45.768,97.94,0.4036,0.6,0.74,1.5,21.1,0
2263,4/1/2024 3:54,45.691,98.16,0.4036,0.6,0.74,1.5,122.1,0
2264,4/1/2024 4:09,45.228,98.094,0.4036,0.6,0.74,2.24,0,0
2265,4/1/2024 4:24,45.266,98.405,0.4036,0.6,0.74,2.24,355.2,0
2266,4/1/2024 4:39,45.306,98.425,0.4036,0.6,0.74,2.24,355.2,0
2267,4/1/2024 4:54,45.228,98.254,0.4029,0.6,0.74,2.24,2.8,0
2268,4/1/2024 5:09,45.228,98.241,0.4029,0.6,0.74,1.5,355.2,0
2269,4/1/2024 5:24,45.306,97.922,0.4029,0.6,0.74,2.24,0,0
2270,4/1/2024 5:39,45.113,97.783,0.4029,0.6,0.74,2.24,4.2,0
2271,4/1/2024 5:54,45.343,98.064,0.4029,5.6,1.5,2.24,1.4,0
2272,4/1/2024 6:09,45.383,97.952,0.4022,9.4,1.5,2.24,2.8,0
2273,4/1/2024 6:24,45.536,97.723,0.4022,13.1,1.5,3,352.4,0
2274,4/1/2024 6:39,46.927,98.151,0.4022,148.1,0.74,2.24,12.6,0
2275,4/1/2024 6:54,51.211,89.444,0.4022,189.4,0.74,1.5,2.8,0
2276,4/1/2024 7:09,53.875,83.561,0.4022,230.6,0,1.5,36.5,0
2277,4/1/2024 7:24,57.621,83.139,0.4022,276.9,0,1.5,5.6,0
2278,4/1/2024 7:39,60.246,72.363,0.4036,341.9,0,0,5.6,0
2279,4/1/2024 7:54,59.241,80.937,0.4036,396.9,0,0.74,5.6,0
2280,4/1/2024 8:09,59.436,82.626,0.4036,449.4,0.74,2.24,286.4,0
2281,4/1/2024 8:24,60.323,80.925,0.4041,498.1,0.74,2.24,256.9,0
2282,4/1/2024 8:39,60.555,78.131,0.4036,544.4,0.74,2.24,262.5,0
2283,4/1/2024 8:54,62.1,77.313,0.4041,586.9,0.74,3,266.7,0
2284,4/1/2024 9:09,62.407,75.462,0.4041,631.9,0.74,3,283.6,0
2285,4/1/2024 9:24,63.219,76.098,0.4041,666.9,0.74,2.24,254.1,0
2286,4/1/2024 9:39,64.067,67.701,0.4041,703.1,0.74,3,240.1,0
2287,4/1/2024 9:54,64.956,66.828,0.4048,736.9,0.74,2.24,231.6,0
2288,4/1/2024 10:09,64.299,66.481,0.4048,765.6,0.74,3.74,238.7,0
2289,4/1/2024 10:24,66.384,64.823,0.4055,791.9,0.74,2.24,303.2,0
2290,4/1/2024 10:39,65.111,64.726,0.4048,813.1,1.5,4.47,216.2,0
2291,4/1/2024 10:54,66.848,61.596,0.4062,833.1,0.74,3,244.3,0
2292,4/1/2024 11:09,67.001,61.184,0.4055,850.6,1.5,3.74,258.3,0
2293,4/1/2024 11:24,67.388,64.831,0.4062,865.6,0.74,3,290.6,0
2294,4/1/2024 11:39,67.62,56.529,0.4062,871.9,1.5,3.74,231.6,0
2295,4/1/2024 11:54,68.005,56.222,0.4062,875.6,0.74,3.74,268.1,0
2296,4/1/2024 12:09,67.581,52.86,0.4055,875.6,0.74,3,217.6,0
2297,4/1/2024 12:24,68.43,55.627,0.4069,868.1,1.5,5.23,226,0
2298,4/1/2024 12:39,67.62,57.49,0.4062,855.6,1.5,4.47,269.6,0
2299,4/1/2024 12:54,67.735,56.834,0.4069,840.6,1.5,5.23,226,0
2300,4/1/2024 13:09,67.465,53.031,0.4062,823.1,1.5,3.74,273.8,0
2301,4/1/2024 13:24,68.623,54.696,0.4069,803.1,0.74,3,256.9,0
2302,4/1/2024 13:39,68.121,50.782,0.4062,776.9,1.5,3,275.2,0
2303,4/1/2024 13:54,67.658,57.11,0.4069,750.6,1.5,3,271,0
2304,4/1/2024 14:09,67.773,56.863,0.4069,721.9,1.5,3.74,278,0
2305,4/1/2024 14:24,67.658,52.056,0.4062,691.9,0.74,3,269.6,0
2306,4/1/2024 14:39,67.195,53.851,0.4069,654.4,1.5,3,279.4,0
2307,4/1/2024 14:54,66.501,50.896,0.4069,615.6,1.5,4.47,287.8,0
2308,4/1/2024 15:09,64.609,54.504,0.4062,181.9,1.5,3,273.8,0
2309,4/1/2024 15:24,63.797,58.669,0.4069,44.4,0.74,3,283.6,0
2310,4/1/2024 15:39,63.644,53.159,0.4062,44.4,1.5,3.74,271,0
2311,4/1/2024 15:54,63.102,55.274,0.4055,34.4,0.74,3,262.5,0
2312,4/1/2024 16:09,62.447,56.088,0.4062,31.9,0.74,3,249.9,0
2313,4/1/2024 16:24,62.1,56.208,0.4055,30.6,0.74,2.24,155.8,0
2314,4/1/2024 16:39,62.1,54.925,0.4048,25.6,0.74,3.74,186.7,0
2315,4/1/2024 16:54,61.405,57.877,0.4055,24.4,0.74,2.24,282.2,0
2316,4/1/2024 17:09,61.25,54.211,0.4055,21.9,0.74,3.74,234.5,0
2317,4/1/2024 17:24,60.555,57.623,0.4048,18.1,0,1.5,235.9,0
2318,4/1/2024 17:39,60.361,60.587,0.4048,14.4,0.74,2.24,310.3,0
2319,4/1/2024 17:54,60.285,66.122,0.4048,10.6,0.74,3.74,23.9,0
2320,4/1/2024 18:09,60.091,71.125,0.4041,5.6,0,1.5,9.8,0
2321,4/1/2024 18:24,58.971,72.714,0.4036,1.9,0.74,2.24,335.5,0
2322,4/1/2024 18:39,60.013,69.241,0.4041,0.6,1.5,5.23,16.8,0
2323,4/1/2024 18:54,60.323,67.93,0.4041,0.6,2.24,6.73,44.9,0
2324,4/1/2024 19:09,60.208,67.889,0.4041,0.6,2.24,8.21,60.4,0
2325,4/1/2024 19:24,59.743,66.407,0.4036,0.6,2.24,4.47,25.3,0
2326,4/1/2024 19:39,59.589,65.904,0.4036,0.6,2.24,6.73,40.7,0
2327,4/1/2024 19:54,59.743,63.375,0.4036,0.6,2.24,8.21,59,0
2328,4/1/2024 20:09,60.053,57.948,0.4036,0.6,1.5,3,28.1,0
2329,4/1/2024 20:24,60.13,57.809,0.4036,0.6,0.74,3,14,0
2330,4/1/2024 20:39,58.431,66.714,0.4036,0.6,0.74,3,315.9,0
2331,4/1/2024 20:54,56.077,73.278,0.4022,0.6,0,1.5,338.3,0
2332,4/1/2024 21:09,54.802,71.803,0.4022,0.6,0,1.5,338.3,0
2333,4/1/2024 21:24,54.223,74.363,0.4016,0.6,0.74,1.5,338.3,0
2334,4/1/2024 21:39,53.258,77.18,0.4022,0.6,0.74,2.24,39.3,0
2335,4/1/2024 21:54,53.143,75.514,0.4016,0.6,0.74,3,40.7,0
2336,4/1/2024 22:09,53.605,71.731,0.4016,0.6,0.74,2.24,1.4,0
2337,4/1/2024 22:24,54.61,67.964,0.401,0.6,0.74,2.24,15.4,0
2338,4/1/2024 22:39,54.88,67.303,0.4016,0.6,1.5,3,341.2,0
2339,4/1/2024 22:54,55.922,62.332,0.401,0.6,0.74,2.24,1.4,0
2340,4/1/2024 23:09,59.358,53.599,0.401,0.6,0.74,2.24,19.7,0
2341,4/1/2024 23:24,60.13,52.335,0.401,0.6,1.5,3.74,30.9,0
2342,4/1/2024 23:39,60.98,46.758,0.4016,0.6,1.5,4.47,1.4,0
2343,4/1/2024 23:54,60.285,52.018,0.401,0.6,1.5,8.21,301.8,0
2344,4/2/2024 0:09,59.358,49.781,0.401,0.6,1.5,5.97,315.9,0
2345,4/2/2024 0:24,60.053,53.863,0.4016,0.6,1.5,4.47,345.4,0
2346,4/2/2024 0:39,58.971,51.768,0.401,0.6,1.5,5.23,8.4,0
2347,4/2/2024 0:54,56.077,67.527,0.3997,0.6,0.74,3,259.7,0
2348,4/2/2024 1:09,54.61,72.911,0.3997,0.6,0.74,3,286.4,0
2349,4/2/2024 1:24,54.84,67.189,0.3997,0.6,1.5,3,349.6,0
2350,4/2/2024 1:39,54.145,69.795,0.3997,0.6,0.74,2.24,63.2,0
2351,4/2/2024 1:54,53.258,70.768,0.3997,0.6,0.74,2.24,39.3,0
2352,4/2/2024 2:09,53.953,64.897,0.4004,0.6,0.74,2.24,355.2,0
2353,4/2/2024 2:24,54.61,59.791,0.3997,0.6,0.74,2.24,33.7,0
2354,4/2/2024 2:39,56.964,51.717,0.3997,0.6,0.74,2.24,33.7,0
2355,4/2/2024 2:54,56.772,52.934,0.399,0.6,0.74,1.5,0,0
2356,4/2/2024 3:09,55.265,58.175,0.399,0.6,0.74,2.24,0,0
2357,4/2/2024 3:24,53.915,60.391,0.399,0.6,0,1.5,0,0
2358,4/2/2024 3:39,52.873,62.896,0.399,0.6,0.74,2.24,0,0
2359,4/2/2024 3:54,52.601,62.538,0.399,0.6,0.74,1.5,0,0
2360,4/2/2024 4:09,52.216,62.835,0.399,0.6,0.74,2.24,0,0
2361,4/2/2024 4:24,51.906,66.188,0.399,0.6,0.74,2.24,12.6,0
2362,4/2/2024 4:39,51.366,67.552,0.3985,0.6,0.74,1.5,53.3,0
2363,4/2/2024 4:54,50.324,70.951,0.3985,0.6,0.74,3,39.3,0
2364,4/2/2024 5:09,50.247,69.067,0.3985,0.6,0.74,2.24,30.9,0
2365,4/2/2024 5:24,50.362,69.575,0.3985,0.6,0.74,2.24,5.6,0
2366,4/2/2024 5:39,49.437,71.136,0.3985,1.9,0.74,2.24,2.8,0
2367,4/2/2024 5:54,50.324,68.334,0.3985,6.9,0.74,1.5,8.4,0
2368,4/2/2024 6:09,51.134,67.295,0.3985,11.9,0.74,2.24,26.7,0
2369,4/2/2024 6:24,51.636,66.613,0.3985,16.9,0.74,3,11.2,0
2370,4/2/2024 6:39,52.911,69.223,0.3985,155.6,0.74,1.5,33.7,0
2371,4/2/2024 6:54,57.504,62.098,0.3985,205.6,0,1.5,37.9,0
2372,4/2/2024 7:09,62.37,52.421,0.399,256.9,0,0.74,33.7,0
2373,4/2/2024 7:24,63.372,56.509,0.399,308.1,0,0.74,33.7,0
2374,4/2/2024 7:39,65.111,45.93,0.3978,360.6,0,0.74,33.7,0
2375,4/2/2024 7:54,63.952,55.86,0.399,410.6,0.74,1.5,82.8,0
2376,4/2/2024 8:09,65.034,55.787,0.3985,460.6,0.74,1.5,160,0
2377,4/2/2024 8:24,66.886,54.299,0.399,508.1,0.74,2.24,165.7,0
2378,4/2/2024 8:39,67.388,57.067,0.3985,556.9,0.74,3,205,0
2379,4/2/2024 8:54,67.388,56.712,0.399,599.4,0.74,3,189.5,0
2380,4/2/2024 9:09,67.928,52.535,0.3985,640.6,0.74,3,181.1,0
2381,4/2/2024 9:24,69.28,49.337,0.3997,676.9,0.74,2.24,190.9,0
2382,4/2/2024 9:39,69.859,47.895,0.4004,715.6,1.5,3.74,203.6,0
2383,4/2/2024 9:54,71.982,46.9,0.3997,746.9,0.74,3.74,182.5,0
2384,4/2/2024 10:09,72.676,42.506,0.4004,776.9,1.5,6.73,240.1,0
2385,4/2/2024 10:24,72.754,45.739,0.401,804.4,0.74,3.74,273.8,0
2386,4/2/2024 10:39,74.183,43.101,0.401,826.9,0.74,3,235.9,0
2387,4/2/2024 10:54,73.488,46.023,0.401,841.9,1.5,3,205,0
2388,4/2/2024 11:09,74.26,47.253,0.401,861.9,1.5,5.97,203.6,0
2389,4/2/2024 11:24,74.106,45.847,0.4016,874.4,0.74,4.47,217.6,0
2390,4/2/2024 11:39,75.34,47.332,0.4016,879.4,1.5,4.47,212,0
2391,4/2/2024 11:54,74.143,48.632,0.4016,886.9,1.5,3.74,226,0
2392,4/2/2024 12:09,74.646,45.597,0.4022,890.6,0.74,3.74,205,0
2393,4/2/2024 12:24,74.066,41.459,0.4016,879.4,1.5,3.74,244.3,0
2394,4/2/2024 12:39,73.681,43.418,0.4022,870.6,1.5,4.47,213.4,0
2395,4/2/2024 12:54,74.143,45.139,0.4022,856.9,1.5,3.74,263.9,0
2396,4/2/2024 13:09,74.066,45.646,0.4022,839.4,0.74,3,245.7,0
2397,4/2/2024 13:24,74.183,48.966,0.4022,820.6,0.74,3,258.3,0
2398,4/2/2024 13:39,72.369,46.159,0.4022,794.4,1.5,3.74,240.1,0
2399,4/2/2024 13:54,72.676,45.116,0.4022,766.9,0.74,2.24,248.5,0
2400,4/2/2024 14:09,72.986,47.01,0.4029,736.9,0.74,3,192.3,0
2401,4/2/2024 14:24,73.796,49.108,0.4022,701.9,0.74,3,241.5,0
2402,4/2/2024 14:39,74.221,51.505,0.4029,666.9,0.74,2.24,279.4,0
2403,4/2/2024 14:54,73.371,51.684,0.4022,629.4,0.74,3,266.7,0
2404,4/2/2024 15:09,71.827,53.823,0.4022,501.9,0.74,3,269.6,0
2405,4/2/2024 15:24,70.012,56.838,0.4022,53.1,0.74,2.24,242.9,0
2406,4/2/2024 15:39,68.585,59.53,0.4022,35.6,0.74,4.47,234.5,0
2407,4/2/2024 15:54,67.233,60.978,0.4022,33.1,0.74,3,249.9,0
2408,4/2/2024 16:09,66.384,61.837,0.4022,33.1,0.74,2.24,245.7,0
2409,4/2/2024 16:24,65.341,62.139,0.4016,28.1,0,1.5,245.7,0
2410,4/2/2024 16:39,64.724,63.615,0.4016,25.6,0,1.5,247.1,0
2411,4/2/2024 16:54,64.339,63.441,0.4022,23.1,0,1.5,213.4,0
2412,4/2/2024 17:09,63.874,62.759,0.4016,21.9,0,1.5,189.5,0
2413,4/2/2024 17:24,63.604,64.227,0.401,19.4,0,1.5,189.5,0
2414,4/2/2024 17:39,63.257,63.038,0.4016,15.6,0,1.5,190.9,0
2415,4/2/2024 17:54,62.485,68.316,0.4016,11.9,0,1.5,227.4,0
2416,4/2/2024 18:09,61.365,73.869,0.401,5.6,0,1.5,297.6,0
2417,4/2/2024 18:24,59.938,75.265,0.4016,1.9,0,1.5,300.4,0
2418,4/2/2024 18:39,59.166,78.013,0.401,0.6,0.74,2.24,349.6,0
2419,4/2/2024 18:54,58.509,78.778,0.4004,0.6,0.74,2.24,345.4,0
2420,4/2/2024 19:09,57.969,79.528,0.3997,0.6,0.74,1.5,346.8,0
2421,4/2/2024 19:24,58.239,73.956,0.3997,0.6,0.74,3,18.3,0
2422,4/2/2024 19:39,59.088,66.123,0.4004,0.6,0.74,2.24,4.2,0
2423,4/2/2024 19:54,59.628,61.546,0.4004,0.6,0.74,2.24,44.9,0
2424,4/2/2024 20:09,59.743,61.262,0.4004,0.6,0.74,3,0,0
2425,4/2/2024 20:24,59.203,63.362,0.3997,0.6,0.74,1.5,351,0
2426,4/2/2024 20:39,59.203,63.059,0.4004,0.6,0.74,3,352.4,0
2427,4/2/2024 20:54,58.663,65.377,0.399,0.6,0.74,3,88.4,0
2428,4/2/2024 21:09,58.586,65.335,0.399,0.6,0.74,3.74,14,0
2429,4/2/2024 21:24,58.856,64.305,0.399,0.6,0.74,3,8.4,0
2430,4/2/2024 21:39,58.316,67.181,0.3997,0.6,1.5,3,352.4,0
2431,4/2/2024 21:54,58.239,68.392,0.399,0.6,0.74,2.24,21.1,0
2432,4/2/2024 22:09,58.046,67.61,0.399,0.6,0.74,2.24,15.4,0
2433,4/2/2024 22:24,57.891,69.143,0.3985,0.6,0.74,2.24,19.7,0
2434,4/2/2024 22:39,57.814,68.627,0.3985,0.6,0.74,2.24,0,0
2435,4/2/2024 22:54,56.772,70.608,0.3978,0.6,0.74,2.24,44.9,0
2436,4/2/2024 23:09,56.154,71.798,0.3985,0.6,0,1.5,64.6,0
2437,4/2/2024 23:24,55.342,75.659,0.3978,0.6,0.74,2.24,32.3,0
2438,4/2/2024 23:39,55.15,74.101,0.3978,0.6,0.74,2.24,22.5,0
2439,4/2/2024 23:54,54.532,75.906,0.3978,0.6,0.74,1.5,19.7,0
2440,4/3/2024 0:09,54.84,74.189,0.3978,0.6,0.74,1.5,22.5,0
2441,4/3/2024 0:24,54.378,75.225,0.3978,0.6,0.74,1.5,21.1,0
2442,4/3/2024 0:39,55.227,73.654,0.3971,0.6,0.74,1.5,21.1,0
2443,4/3/2024 0:54,55.15,72.938,0.3978,0.6,0.74,2.24,11.2,0
2444,4/3/2024 1:09,54.957,74.194,0.3971,0.6,0.74,2.24,9.8,0
2445,4/3/2024 1:24,54.802,74.188,0.3971,0.6,0.74,1.5,355.2,0
2446,4/3/2024 1:39,54.223,76.135,0.3964,0.6,0.74,1.5,355.2,0
2447,4/3/2024 1:54,55.265,73.635,0.3971,0.6,0.74,2.24,346.8,0
2448,4/3/2024 2:09,54.957,73.913,0.3964,0.6,0.74,3,19.7,0
2449,4/3/2024 2:24,55.69,71.299,0.3971,0.6,0.74,2.24,355.2,0
2450,4/3/2024 2:39,54.687,71.057,0.3964,0.6,0.74,2.24,12.6,0
2451,4/3/2024 2:54,55.575,68.548,0.3964,0.6,0.74,2.24,136.2,0
2452,4/3/2024 3:09,56.192,68.859,0.3964,0.6,0.74,2.24,16.8,0
2453,4/3/2024 3:24,54.918,70.146,0.3964,0.6,0.74,2.24,355.2,0
2454,4/3/2024 3:39,55.072,71.322,0.3959,0.6,0.74,2.24,355.2,0
2455,4/3/2024 3:54,55.188,70.555,0.3959,0.6,0.74,2.24,355.2,0
2456,4/3/2024 4:09,54.995,71.427,0.3959,0.6,0.74,2.24,4.2,0
2457,4/3/2024 4:24,54.802,71.42,0.3959,0.6,0.74,2.24,349.6,0
2458,4/3/2024 4:39,54.61,71.772,0.3959,0.6,0.74,2.24,355.2,0
2459,4/3/2024 4:54,54.145,73.368,0.3959,0.6,0.74,2.24,355.2,0
2460,4/3/2024 5:09,51.946,77.819,0.3952,0.6,0,1.5,355.2,0
2461,4/3/2024 5:24,51.676,81.01,0.3959,0.6,0.74,2.24,9.8,0
2462,4/3/2024 5:39,51.444,80.264,0.3959,1.9,0,1.5,8.4,0
2463,4/3/2024 5:54,51.481,80.456,0.3959,8.1,0.74,1.5,25.3,0
2464,4/3/2024 6:09,51.134,83.587,0.3952,13.1,0.74,1.5,21.1,0
2465,4/3/2024 6:24,51.366,84.587,0.3952,19.4,0.74,2.24,15.4,0
2466,4/3/2024 6:39,53.258,82.321,0.3952,158.1,0,1.5,19.7,0
2467,4/3/2024 6:54,58.624,73.03,0.3952,206.9,0.74,3,110.9,0
2468,4/3/2024 7:09,61.52,69.94,0.3959,259.4,0,1.5,94.1,0
2469,4/3/2024 7:24,63.527,68.371,0.3964,311.9,0,1.5,122.1,0
2470,4/3/2024 7:39,63.102,68.914,0.3964,363.1,0.74,1.5,186.7,0
2471,4/3/2024 7:54,64.184,65.148,0.3964,413.1,0.74,2.24,169.9,0
2472,4/3/2024 8:09,64.839,62.625,0.3964,465.6,0.74,4.47,155.8,0
2473,4/3/2024 8:24,65.419,60.775,0.3959,513.1,1.5,4.47,188.1,0
2474,4/3/2024 8:39,66.808,57.797,0.3964,559.4,1.5,3.74,193.7,0
2475,4/3/2024 8:54,67.581,57.591,0.3964,603.1,1.5,4.47,196.5,0
2476,4/3/2024 9:09,67.078,58.964,0.3971,641.9,1.5,3.74,188.1,0
2477,4/3/2024 9:24,67.118,61.418,0.3964,680.6,1.5,5.23,185.3,0
2478,4/3/2024 9:39,68.238,60.967,0.3971,714.4,1.5,3.74,193.7,0
2479,4/3/2024 9:54,70.245,60.168,0.3971,751.9,0.74,3,181.1,0
2480,4/3/2024 10:09,68.855,57.865,0.3971,778.1,1.5,4.47,172.7,0
2481,4/3/2024 10:24,70.515,56.616,0.3978,803.1,1.5,3.74,192.3,0
2482,4/3/2024 10:39,71.209,54.661,0.3978,828.1,1.5,3,181.1,0
2483,4/3/2024 10:54,71.866,58.074,0.3971,843.1,1.5,4.47,199.4,0
2484,4/3/2024 11:09,71.132,58.117,0.3985,859.4,1.5,5.97,192.3,0
2485,4/3/2024 11:24,71.442,56.385,0.399,871.9,1.5,4.47,202.2,0
2486,4/3/2024 11:39,71.209,58.57,0.3985,875.6,1.5,4.47,230.2,0
2487,4/3/2024 11:54,70.052,61.627,0.399,879.4,1.5,5.97,244.3,0
2488,4/3/2024 12:09,69.357,62.217,0.399,879.4,1.5,5.23,231.6,0
2489,4/3/2024 12:24,68.855,59.875,0.3985,878.1,1.5,4.47,205,0
2490,4/3/2024 12:39,68.817,60.899,0.399,866.9,1.5,3.74,186.7,0
2491,4/3/2024 12:54,69.048,56.561,0.399,850.6,1.5,3,199.4,0
2492,4/3/2024 13:09,68.508,57.728,0.3997,824.4,1.5,3,167.1,0
2493,4/3/2024 13:24,68.43,55.483,0.399,809.4,1.5,3.74,171.3,0
2494,4/3/2024 13:39,68.623,57.183,0.3997,788.1,1.5,3.74,193.7,0
2495,4/3/2024 13:54,68.817,56.307,0.399,755.6,0.74,3.74,202.2,0
2496,4/3/2024 14:09,67.928,59.191,0.3997,725.6,1.5,5.23,181.1,0
2497,4/3/2024 14:24,67.773,59.834,0.3997,693.1,0.74,3,190.9,0
2498,4/3/2024 14:39,69.55,59.983,0.399,660.6,0.74,2.24,178.3,0
2499,4/3/2024 14:54,68.623,62.437,0.3997,618.1,0.74,3,216.2,0
2500,4/3/2024 15:09,67.581,65.945,0.3997,578.1,0.74,3.74,203.6,0
2501,4/3/2024 15:24,65.651,66.957,0.3997,56.9,0.74,4.47,213.4,0
2502,4/3/2024 15:39,64.569,66.86,0.399,40.6,0.74,1.5,216.2,0
2503,4/3/2024 15:54,63.759,68.635,0.399,38.1,0.74,2.24,196.5,0
2504,4/3/2024 16:09,63.334,70.04,0.3985,41.9,0.74,2.24,223.2,0
2505,4/3/2024 16:24,63.102,70.179,0.399,30.6,0.74,2.24,241.5,0
2506,4/3/2024 16:39,62.677,68.809,0.399,28.1,0,2.24,192.3,0
2507,4/3/2024 16:54,62.215,71.548,0.3985,24.4,0,1.5,175.5,0
2508,4/3/2024 17:09,61.558,72.723,0.3985,24.4,0,0.74,178.3,0
2509,4/3/2024 17:24,60.94,72.743,0.3985,19.4,0,0.74,178.3,0
2510,4/3/2024 17:39,60.323,72.322,0.3985,15.6,0,0.74,178.3,0
2511,4/3/2024 17:54,59.86,72.81,0.3985,11.9,0,0,178.3,0
2512,4/3/2024 18:09,58.856,77.916,0.3978,5.6,0,0.74,178.3,0
2513,4/3/2024 18:24,57.544,80.952,0.3978,0.6,0,0.74,178.3,0
2514,4/3/2024 18:39,56.539,84.434,0.3971,0.6,0.74,1.5,318.7,0
2515,4/3/2024 18:54,55.69,86.857,0.3971,0.6,0,1.5,327.1,0
2516,4/3/2024 19:09,54.763,89.087,0.3971,0.6,0,0.74,355.2,0
2517,4/3/2024 19:24,54.262,90.408,0.3964,0.6,0,1.5,355.2,0
2518,4/3/2024 19:39,53.605,90.829,0.3964,0.6,0,0.74,355.2,0
2519,4/3/2024 19:54,52.911,92.308,0.3964,0.6,0,0.74,355.2,0
2520,4/3/2024 20:09,52.448,93.133,0.3964,0.6,0,0,355.2,0
2521,4/3/2024 20:24,51.791,93.823,0.3964,0.6,0,0.74,355.2,0
2522,4/3/2024 20:39,51.328,94.624,0.3964,0.6,0,0.74,355.2,0
2523,4/3/2024 20:54,50.904,95.109,0.3959,0.6,0,0.74,355.2,0
2524,4/3/2024 21:09,50.479,95.665,0.3959,0.6,0,0.74,355.2,0
2525,4/3/2024 21:24,50.517,96.32,0.3959,0.6,0.74,1.5,355.2,0
2526,4/3/2024 21:39,50.671,96.519,0.3959,0.6,0,1.5,8.4,0
2527,4/3/2024 21:54,50.517,96.492,0.3952,0.6,0,0.74,37.9,0
2528,4/3/2024 22:09,49.861,96.475,0.3952,0.6,0,0.74,37.9,0
2529,4/3/2024 22:24,49.397,97.092,0.3952,0.6,0,1.5,35.1,0
2530,4/3/2024 22:39,49.939,97.371,0.3952,0.6,0,2.24,19.7,0
2531,4/3/2024 22:54,49.397,97.185,0.3952,0.6,0,0.74,26.7,0
2532,4/3/2024 23:09,49.59,97.501,0.3952,0.6,0,0,26.7,0
2533,4/3/2024 23:24,49.707,97.688,0.3946,0.6,0,1.5,29.5,0
2534,4/3/2024 23:39,50.401,98.302,0.3952,0.6,0,3,56.2,0
2535,4/3/2024 23:54,50.556,98.506,0.3946,0.6,1.5,9.71,294.8,0
2536,4/4/2024 0:09,50.634,98.717,0.3952,0.6,1.5,8.21,181.1,0
2537,4/4/2024 0:24,50.362,98.791,0.3952,0.6,1.5,6.73,167.1,0
2538,4/4/2024 0:39,50.517,98.956,0.3952,0.6,1.5,5.97,233.1,0
2539,4/4/2024 0:54,50.479,98.662,0.3946,0.6,1.5,3.74,224.6,0
2540,4/4/2024 1:09,50.439,98.453,0.3939,0.6,1.5,5.97,165.7,0
2541,4/4/2024 1:24,50.439,98.407,0.3946,0.6,2.24,7.47,174.1,0
2542,4/4/2024 1:39,50.594,98.355,0.3946,0.6,1.5,5.23,78.6,0
2543,4/4/2024 1:54,50.634,98.291,0.3939,0.6,0.74,3,269.6,0
2544,4/4/2024 2:09,50.709,97.975,0.3939,0.6,0.74,3,185.3,0
2545,4/4/2024 2:24,50.709,97.33,0.3934,0.6,0.74,3,183.9,0
2546,4/4/2024 2:39,50.671,97.194,0.3946,0.6,0.74,3.74,192.3,0
2547,4/4/2024 2:54,50.517,97.023,0.3946,0.6,0.74,3.74,346.8,0
